"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"SGY","Stone Energy Corporation","2.04","$115.97M","1993","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sgy",
"EDF","Stone Harbor Emerging Markets Income Fund","12.36","$195.06M","2010","n/a","n/a","http://www.nasdaq.com/symbol/edf",
"EDI","Stone Harbor Emerging Markets Total Income Fund","11.64","$111.9M","2012","n/a","n/a","http://www.nasdaq.com/symbol/edi",
"BANX","StoneCastle Financial Corp","17","$110.69M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/banx",
"SGBK","Stonegate Bank","30.38","$384.25M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sgbk",
"SGM","Stonegate Mortgage Corporation","4.13","$106.49M","2013","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/sgm",
"STON","StoneMor Partners L.P.","25.62","$836.45M","2004","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ston",
"SRI","Stoneridge, Inc.","14.08","$393M","1997","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/sri",
"STOR","STORE Capital Corporation","24.95","$3.51B","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/stor",
"STRP","Straight Path Communications Inc.","35.5","$431.01M","2013","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/strp",
"SSKN","Strata Skin Sciences, Inc.","1.05","$10.69M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/sskn",
"SSYS","Stratasys, Ltd.","24.19","$1.26B","1994","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/ssys",
"SGL","Strategic Global Income Fund, Inc.","8.66","$158.12M","1992","n/a","n/a","http://www.nasdaq.com/symbol/sgl",
"GJH","STRATS Trust","9.82","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gjh",
"GJS","STRATS Trust","17.37","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gjs",
"GJO","STRATS Trust","20.1","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gjo",
"STRT","Strattec Security Corporation","55.92","$203.4M","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/strt",
"STRS","Stratus Properties, Inc.","22.75","$183.53M","n/a","Consumer Services","Homebuilding","http://www.nasdaq.com/symbol/strs",
"STRA","Strayer Education, Inc.","48.72","$537.24M","1996","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/stra",
"STRM","Streamline Health Solutions, Inc.","1.52","$28.55M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/strm",
"SBBP","Strongbridge Biopharma plc","4.81","$102M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sbbp",
"SYK","Stryker Corporation","105","$39.16B","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/syk",
"STB","Student Transportation Inc","5.0899","$491.87M","n/a","Transportation","Other Transportation","http://www.nasdaq.com/symbol/stb",
"RGR","Sturm, Ruger & Company, Inc.","73.73","$1.4B","n/a","Capital Goods","Ordnance And Accessories","http://www.nasdaq.com/symbol/rgr",
"SPH","Suburban Propane Partners, L.P.","29.67","$1.8B","1996","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/sph",
"SCMP","Sucampo Pharmaceuticals, Inc.","12.35","$559.66M","2007","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/scmp",
"SCNB","Suffolk Bancorp","24.61","$290.82M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/scnb",
"SMFG","Sumitomo Mitsui Financial Group Inc","6.44","$44.02B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/smfg",
"SUMR","Summer Infant, Inc.","1.59","$29.64M","n/a","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/sumr",
"SMMF","Summit Financial Group, Inc.","14.32","$155.42M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/smmf",
"INN","Summit Hotel Properties, Inc.","11.81","$1.03B","2011","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/inn",
"INN^A","Summit Hotel Properties, Inc.","26.367","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/inn^a",
"INN^B","Summit Hotel Properties, Inc.","25.72","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/inn^b",
"INN^C","Summit Hotel Properties, Inc.","25.21","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/inn^c",
"SUM","Summit Materials, Inc.","18.74","$1.95B","2015","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/sum",
"SMLP","Summit Midstream Partners, LP","14.9","$990.44M","2012","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/smlp",
