"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"KF","Korea Fund, Inc. (The)","30.08","$237.38M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kf",
"KFY","Korn/Ferry International","27.43","$1.41B","1999","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/kfy",
"KRNT","Kornit Digital Ltd.","10.15","$302.13M","2015","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/krnt",
"KOS","Kosmos Energy Ltd.","5.45","$2.1B","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/kos",
"KOSS","Koss Corporation","2.22","$16.39M","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/koss",
"KWEB","KraneShares CSI China Internet ETF","33.46","$113.76M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kweb",
"KRA","Kraton Performance Polymers, Inc","16.41","$502.7M","2009","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/kra",
"KTOS","Kratos Defense & Security Solutions, Inc.","3.72","$219.81M","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/ktos",
"KKD","Krispy Kreme Doughnuts, Inc.","14.95","$942.36M","n/a","Consumer Non-Durables","Food Chains","http://www.nasdaq.com/symbol/kkd",
"KR","Kroger Company (The)","37.02","$36.08B","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/kr",
"KRO","Kronos Worldwide Inc","6.06","$702.24M","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/kro",
"KT","KT Corporation","12.08","$6.31B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/kt",
"KUTV","Ku6 Media Co., Ltd.","0.84","$40.08M","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/kutv",
"KLIC","Kulicke and Soffa Industries, Inc.","11.09","$780.34M","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/klic",
"KURA","Kura Oncology, Inc.","4.38","$93.6M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kura",
"KVHI","KVH Industries, Inc.","9.1","$146.65M","1996","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/kvhi",
"KYO","Kyocera Corporation","45.21","$16.59B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/kyo",
