"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"FCBC","First Community Bancshares, Inc.","18.65","$339.21M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcbc",
"FCCO","First Community Corporation","13.23","$88.44M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcco",
"FCFP","First Community Financial Partners, Inc.","7.55","$128.53M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcfp",
"FBNK","First Connecticut Bancorp, Inc.","16.12","$255.96M","2011","Finance","Banks","http://www.nasdaq.com/symbol/fbnk",
"FDC","First Data Corporation","13.27","$11.93B","2015","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/fdc",
"FDEF","First Defiance Financial Corp.","38.98","$348.43M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fdef",
"FFBC","First Financial Bancorp.","18.02","$1.11B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffbc",
"FFBCW","First Financial Bancorp.","8.161","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffbcw",
"FFIN","First Financial Bankshares, Inc.","28.55","$1.88B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffin",
"THFF","First Financial Corporation Indiana","34.03","$432.31M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/thff",
"FFNW","First Financial Northwest, Inc.","13.02","$183.68M","n/a","Finance","Banks","http://www.nasdaq.com/symbol/ffnw",
"FFWM","First Foundation Inc.","20.92","$333.94M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffwm",
"FGBI","First Guaranty Bancshares, Inc.","15.85","$132.17M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fgbi",
"FHN","First Horizon National Corporation","12.81","$3.05B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fhn",
"FHN^A","First Horizon National Corporation","25.7","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fhn^a",
"FR","First Industrial Realty Trust, Inc.","21.75","$2.42B","1994","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/fr",
"INBK","First Internet Bancorp","23.99","$107.51M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/inbk",
"FIBK","First Interstate BancSystem, Inc.","27.83","$1.26B","2010","Finance","Major Banks","http://www.nasdaq.com/symbol/fibk",
"AG","First Majestic Silver Corp.","5.29","$823.13M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ag",
"FMD","First Marblehead Corporation (The)","3.44","$40.17M","2003","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/fmd",
"FRME","First Merchants Corporation","22.85","$929.34M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/frme",
"FMBH","First Mid-Illinois Bancshares, Inc.","24.5","$206.44M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmbh",
"FMBI","First Midwest Bancorp, Inc.","17.71","$1.39B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmbi",
"FNBC","First NBC Bank Holding Company","25.08","$478.24M","2013","Finance","Major Banks","http://www.nasdaq.com/symbol/fnbc",
"FNFG","First Niagara Financial Group Inc.","9.67","$3.43B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fnfg",
"FNFG^B","First Niagara Financial Group Inc.","26.64","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fnfg^b",
"FNWB","First Northwest Bancorp","12.69","$166.24M","2015","Finance","Banks","http://www.nasdaq.com/symbol/fnwb",
"FPO","First Potomac Realty Trust","8.62","$500.84M","2003","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/fpo",
"FPO^A","First Potomac Realty Trust","25.2913","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fpo^a",
"FRC","FIRST REPUBLIC BANK","65.82","$9.38B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/frc",
"FRC^A","FIRST REPUBLIC BANK","26.28","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/frc^a",
"FRC^B","FIRST REPUBLIC BANK","26.32","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/frc^b",
"FRC^C","FIRST REPUBLIC BANK","25.36","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/frc^c",
"FRC^D","FIRST REPUBLIC BANK","25.175","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/frc^d",
"FRC^E","FIRST REPUBLIC BANK","27.21","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/frc^e",
"FRC^F","FIRST REPUBLIC BANK","25.77","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/frc^f",
"FRC^G","FIRST REPUBLIC BANK","24.69","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/frc^g",
"FSFG","First Savings Financial Group, Inc.","32.87","$72.47M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fsfg",
"FSLR","First Solar, Inc.","66.87","$6.81B","2006","Technology","Semiconductors","http://www.nasdaq.com/symbol/fslr",
