"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"SCHN","Schnitzer Steel Industries, Inc.","15.84","$423.65M","1993","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/schn",
"SCHL","Scholastic Corporation","35.02","$1.2B","1992","Consumer Services","Books","http://www.nasdaq.com/symbol/schl",
"SWM","Schweitzer-Mauduit International, Inc.","29.55","$902.5M","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/swm",
"SCLN","SciClone Pharmaceuticals, Inc.","9.88","$487.84M","1992","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/scln",
"SAIC","SCIENCE APPLICATIONS INTERNATIONAL CORPORATION","45.5","$2.07B","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/saic",
"SGMS","Scientific Games Corp","9.57","$828.08M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/sgms",
"SQI","SciQuest, Inc.","12.98","$361.51M","2010","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/sqi",
"SALT","Scorpio Bulkers Inc.","4","$9.55M","2013","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/salt",
"SLTB","Scorpio Bulkers Inc.","12.5","n/a","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sltb",
"SBNA","Scorpio Tankers Inc.","21.37","n/a","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sbna",
"SBNB","Scorpio Tankers Inc.","24.8799","n/a","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sbnb",
"STNG","Scorpio Tankers Inc.","5.49","$977.39M","2010","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/stng",
"SMG","Scotts Miracle-Gro Company (The)","70.35","$4.32B","1992","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/smg",
"SNI","Scripps Networks Interactive, Inc","63.14","$8.13B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/sni",
"LBF","Scudder Global High Income Fund, Inc.","7.69","$49.85M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lbf",
"KHI","Scudder High Income Trust","8.41","$129.97M","1988","n/a","n/a","http://www.nasdaq.com/symbol/khi",
"KMM","Scudder Multi-Market Income Trust","7.84","$179.18M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kmm",
"KTF","Scudder Municiple Income Trust","13.91","$546.55M","1988","n/a","n/a","http://www.nasdaq.com/symbol/ktf",
"KST","Scudder Strategic Income Trust","10.89","$48.32M","1994","n/a","n/a","http://www.nasdaq.com/symbol/kst",
"KSM","Scudder Strategic Municiple Income Trust","13.86","$154.63M","1989","n/a","n/a","http://www.nasdaq.com/symbol/ksm",
"SCYX","SCYNEXIS, Inc.","4.36","$60.63M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/scyx",
"SEB","Seaboard Corporation","2965.04","$3.47B","1996","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/seb",
"SA","Seabridge Gold, Inc.","11.05","$576.14M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/sa",
"SEAC","SeaChange International, Inc.","5.54","$186.67M","1996","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/seac",
"SBCF","Seacoast Banking Corporation of Florida","15.16","$520.69M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbcf",
"CKH","SEACOR Holdings, Inc.","51.49","$883.89M","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ckh",
"SDRL","Seadrill Limited","4.83","$2.38B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sdrl",
"SDLP","Seadrill Partners LLC","3.46","$317.7M","2012","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sdlp",
"STX","Seagate Technology PLC","34.24","$10.15B","2002","Technology","Electronic Components","http://www.nasdaq.com/symbol/stx",
"SEE","Sealed Air Corporation","45.41","$8.9B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/see",
