"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"OUTR","Outerwall Inc.","33.88","$562.88M","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/outr",
"OUT","OUTFRONT Media Inc.","20.8","$2.86B","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/out",
"OVAS","Ovascience Inc.","8.02","$218.95M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ovas",
"OSG","Overseas Shipholding Group, Inc.","2.24","$833.95M","2015","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/osg",
"OSGB","Overseas Shipholding Group, Inc.","2.42","$16.66M","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/osgb",
"OSTK","Overstock.com, Inc.","14.6","$368.42M","2002","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/ostk",
"OMI","Owens & Minor, Inc.","39.8","$2.49B","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/omi",
"OC","Owens Corning Inc","45.15","$5.22B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/oc",
"ORM","Owens Realty Mortgage, Inc.","15","$154.89M","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/orm",
"OI","Owens-Illinois, Inc.","14.01","$2.26B","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/oi",
"OXBR","Oxbridge Re Holdings Limited","5.1125","$30.98M","2014","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/oxbr",
"OXBRW","Oxbridge Re Holdings Limited","0.8499","n/a","2014","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/oxbrw",
"OXFD","Oxford Immunotec Global PLC","10.21","$230.4M","2013","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/oxfd",
"OXM","Oxford Industries, Inc.","75.42","$1.25B","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/oxm",
"OXLC","Oxford Lane Capital Corp.","8.79","$156.83M","2011","n/a","n/a","http://www.nasdaq.com/symbol/oxlc",
"OXLCN","Oxford Lane Capital Corp.","24.8988","$27.89M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oxlcn",
"OXLCO","Oxford Lane Capital Corp.","24.7","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oxlco",
"OXGN","OXiGENE, Inc.","0.675","$17.92M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/oxgn",
